0,0.14726654459848287
1,0.24535704943761444
2,0.27988490714098874
3,0.29610253727439184
4,0.3149359142035051
5,0.3196442584357834
6,0.3641119539628564
7,0.3669892754381376
8,0.37405179178655507
9,0.38399162961025374
10,0.3818990321736856
11,0.39759351294794665
12,0.4420612084750196
13,0.45017002354172114
14,0.44990844886215015
15,0.4561862411718546
16,0.45147789693957624
17,0.4598482866858488
18,0.4572325398901386
19,0.46089458540413286
20,0.462464033481559
21,0.46324875752027206
22,0.4640334815589851
23,0.46664922835469524
24,0.46769552707297934
-1,0.46688925987757374
