0,0.09809050483913158
1,0.11038451477896939
2,0.13941930421135235
3,0.14308134972534658
4,0.13052576510593775
5,0.12267852471880722
6,0.13497253465864503
7,0.12817159298979858
8,0.12372482343709129
9,0.12895631702851165
10,0.13366466126078996
11,0.11718545644781585
12,0.12738686895108553
13,0.12529427151451739
14,0.12372482343709129
15,0.11404656029296364
16,0.12215537535966518
17,0.12163222600052315
18,0.11221553753596653
19,0.12215537535966518
20,0.12267852471880722
21,0.11456970965210568
22,0.11064608945854042
23,0.11770860580695788
24,0.12424797279623333
-1,0.10461880912632164
