0,0.55270729793356
1,0.6759089720115092
2,0.6806173162437876
3,0.6965733716976197
4,0.7486267329322521
5,0.8663353387392101
6,0.9314674339523934
7,0.9578864765890662
8,0.955793879152498
9,0.9607637980643474
10,0.9665184410149098
11,0.9670415903740518
12,0.9683494637719069
13,0.969657337169762
14,0.9680878890923359
15,0.9688726131310489
16,0.9720115092859011
17,0.9680878890923359
18,0.970180486528904
19,0.9722730839654722
20,0.9751504054407534
21,0.9775045775568925
22,0.9769814281977505
23,0.9746272560816113
24,0.9738425320428983
25,0.9751504054407534
26,0.9780277269160346
27,0.9785508762751766
28,0.9775045775568925
29,0.9775045775568925
30,0.9785508762751766
31,0.9790740256343186
32,0.9782893015956056
33,0.9788124509547476
34,0.9793356003138897
35,0.9777661522364635
36,0.9777661522364635
37,0.9801203243526027
38,0.9772430028773215
39,0.9772430028773215
40,0.9790740256343186
41,0.9793356003138897
42,0.9782893015956056
43,0.9793356003138897
44,0.9790740256343186
45,0.9782893015956056
46,0.9785508762751766
47,0.9788124509547476
48,0.9795971749934607
49,0.9795971749934607
-1,0.9371174179187535
