0,0.19356526288255296
1,0.1998430551922574
2,0.20428982474496468
3,0.20769029557938792
4,0.2108291917342401
5,0.21370651320952133
6,0.2252157991106461
7,0.2210306042375098
8,0.21527596128694743
9,0.22181532827622286
10,0.22495422443107507
11,0.22129217891708083
12,0.21763013340308657
13,0.22129217891708083
14,0.21867643212137064
15,0.21867643212137064
16,0.21893800680094166
17,0.22076902955793878
18,0.22338477635364898
19,0.21867643212137064
20,0.2223384776353649
21,0.2205074548783678
22,0.22076902955793878
23,0.2226000523149359
24,0.22652367250850117
-1,0.20979410127991097
