0,0.1524980381899032
1,0.17263928851687158
2,0.1668846455663092
3,0.17211613915772953
4,0.1671462202458802
5,0.16976196704159038
6,0.1566832330630395
7,0.16374574941145698
8,0.15772953178132357
9,0.16034527857703373
10,0.15877583049960764
11,0.1611300026157468
12,0.16583834684802512
13,0.15772953178132357
14,0.16453047345017002
15,0.1626994506931729
16,0.15772953178132357
17,0.15616008370389747
18,0.15772953178132357
19,0.1551137849856134
20,0.1566832330630395
21,0.15877583049960764
22,0.16348417473188595
23,0.16662307088673817
24,0.15877583049960764
-1,0.15136338341680577
