0,0.5513994245357049
1,0.805650013078734
2,0.9312058592728224
3,0.9448077426105153
4,0.955793879152498
5,0.955532304472927
6,0.9628563955009155
7,0.9576249019094951
8,0.9657337169761967
9,0.9631179701804865
10,0.9680878890923359
11,0.9675647397331938
12,0.9722730839654722
13,0.9720115092859011
14,0.9725346586450432
15,0.9756735547998954
16,0.9741041067224693
17,0.9759351294794664
18,0.9764582788386085
19,0.9741041067224693
20,0.9769814281977505
21,0.9769814281977505
22,0.9769814281977505
23,0.9754119801203244
24,0.9727962333246142
-1,0.9365609348914858
