0,0.0986136541982736
1,0.0986136541982736
2,0.0986136541982736
3,0.0986136541982736
4,0.0986136541982736
5,0.0986136541982736
6,0.0986136541982736
7,0.0986136541982736
8,0.0986136541982736
9,0.0986136541982736
10,0.0986136541982736
11,0.0986136541982736
12,0.0986136541982736
13,0.0986136541982736
14,0.0986136541982736
15,0.0986136541982736
16,0.0986136541982736
17,0.0986136541982736
18,0.0986136541982736
19,0.0986136541982736
20,0.0986136541982736
21,0.0986136541982736
22,0.0986136541982736
23,0.0986136541982736
24,0.0986136541982736
25,0.0986136541982736
26,0.0986136541982736
27,0.0986136541982736
28,0.0986136541982736
29,0.0986136541982736
30,0.0986136541982736
31,0.0986136541982736
32,0.0986136541982736
33,0.0986136541982736
34,0.0986136541982736
35,0.0986136541982736
36,0.0986136541982736
37,0.0986136541982736
38,0.0986136541982736
39,0.0986136541982736
40,0.0986136541982736
41,0.0986136541982736
42,0.0986136541982736
43,0.0986136541982736
44,0.0986136541982736
45,0.0986136541982736
46,0.0986136541982736
47,0.0986136541982736
48,0.0986136541982736
49,0.0986136541982736
-1,0.10072342793544797
