0,0.09809050483913158
1,0.09887522887784463
2,0.09835207951870259
3,0.09835207951870259
4,0.09835207951870259
5,0.1297410410672247
6,0.16636149620716714
7,0.17839393146743396
8,0.17551660999215277
9,0.17682448339000784
10,0.18467172377713836
11,0.18754904525241956
12,0.17865550614700498
13,0.18781061993199058
14,0.18728747057284856
15,0.18859534397070363
16,0.1893800680094167
17,0.1867643212137065
18,0.19330368820298194
19,0.2178917080826576
20,0.2511116923881768
21,0.2845932513732671
22,0.3073502484959456
23,0.33167669369605024
24,0.34972534658645044
25,0.3387392100444677
26,0.3408318074810358
27,0.3405702328014648
28,0.3356003138896155
29,0.33847763536489667
30,0.3340308658121894
31,0.34109338216060686
32,0.34972534658645044
33,0.3489406225477374
34,0.3460633010724562
35,0.3539105414595867
36,0.3492021972273084
37,0.3518179440230186
38,0.3502484959455925
39,0.35364896678001567
-1,0.3233166388425153
